-0.054725194694128114;6.5e-05;6.054310150454742e-06;-2.7012073104005586e-07;-6.654961061174376e-05;-4.411629655032717e-06;1.7472581423889123e-07;1e-06
-0.05472556374677812;6.5e-05;6.057183460095506e-06;-2.698317289534355e-07;-6.654887250644375e-05;-4.413890769681053e-06;1.7472030354080418e-07;1e-06
-0.05472553860308971;6.5e-05;6.0608325641540664e-06;-2.6958663380793887e-07;-6.654892279382058e-05;-4.41618187057604e-06;1.7471999458480616e-07;1e-06
-0.05472513869790305;6.5e-05;6.065218143110985e-06;-2.6938323251556404e-07;-6.654972260419389e-05;-4.418500605024366e-06;1.747246308449041e-07;1e-06
-0.05472438320567093;6.5e-05;6.0703023602898795e-06;-2.6921935261037946e-07;-6.655123358865812e-05;-4.420844692813259e-06;1.747339596672423e-07;1e-06
-0.05472328920678743;6.5e-05;6.076049826732473e-06;-2.690930636613677e-07;-6.655342158642514e-05;-4.4232120541466334e-06;1.747477562990617e-07;1e-06
-0.054721873544310046;6.5e-05;6.082427591663816e-06;-2.6900247141517887e-07;-6.65562529113799e-05;-4.425600673838213e-06;1.747657994775783e-07;1e-06
-0.05472015223380016;6.5e-05;6.089403149443868e-06;-2.689457815022144e-07;-6.655969553239967e-05;-4.428008643677008e-06;1.7478787904576313e-07;1e-06
-0.0547181410666565;6.5e-05;6.096945067862311e-06;-2.6892123097897433e-07;-6.6563717866687e-05;-4.430434126416725e-06;1.7481378798034184e-07;1e-06
-0.05471585396556379;6.5e-05;6.10502511059058e-06;-2.689272705764369e-07;-6.656829206887241e-05;-4.4328754496974754e-06;1.7484334408281576e-07;1e-06
-0.05471330429343373;6.5e-05;6.113616889487031e-06;-2.6896241894192645e-07;-6.657339141313252e-05;-4.435331020239665e-06;1.7487637267881306e-07;1e-06
-0.05471050493414901;6.5e-05;6.122694464704233e-06;-2.6902525282182e-07;-6.657899013170197e-05;-4.437799320000676e-06;1.749127054814368e-07;1e-06
-0.05470746810063195;6.5e-05;6.1322334029500145e-06;-2.691144276742709e-07;-6.65850637987361e-05;-4.440278915186265e-06;1.7495218312756874e-07;1e-06
-0.054704205376921465;6.5e-05;6.142210580084081e-06;-2.692286723595323e-07;-6.659158924615706e-05;-4.442768451679752e-06;1.7499465459758971e-07;1e-06
-0.05470072774122485;6.5e-05;6.1526040632809475e-06;-2.693667860320543e-07;-6.659854451755029e-05;-4.445266651417451e-06;1.7503997689115492e-07;1e-06
-0.0546970456007888;6.5e-05;6.1633930733053485e-06;-2.695276338225014e-07;-6.660590879842238e-05;-4.447772308282182e-06;1.750880145533769e-07;1e-06
